user_Id,email,product,rating
16122,cust16122@gmail.com,Mortgage,4.5
16125,cust16125@gmail.com,Credit Card,3.0
16126,cust16126@gmail.com,Saving Account,3.0
16128,cust16128@gmail.com,Junior Account,4.0
16131,cust16131@gmail.com,Long-term deposits,3.5
16132,cust16132@gmail.com,Junior Account,3.5
16133,cust16133@gmail.com,e-account,3.0
16134,cust16134@gmail.com,Junior Account,4.0
16135,cust16135@gmail.com,Derivada Account,3.5
16136,cust16136@gmail.com,Home Account,5.0
16137,cust16137@gmail.com,Saving Account,3.0
16138,cust16138@gmail.com,Funds,4.0
16140,cust16140@gmail.com,Derivada Account,5.0
16141,cust16141@gmail.com,Securities,4.5
16145,cust16145@gmail.com,Junior Account,3.5
16147,cust16147@gmail.com,Pensions,2.0
16148,cust16148@gmail.com,particular Plus Account,4.5
16149,cust16149@gmail.com,Mortgage,3.0
16152,cust16152@gmail.com,Direct Debit,4.0
16153,cust16153@gmail.com,Payroll Account,5.0
16155,cust16155@gmail.com,Direct Debit,2.5
16158,cust16158@gmail.com,Derivada Account,4.0
16161,cust16161@gmail.com,Current Accounts,4.5
16162,cust16162@gmail.com,Payroll Account,5.0
16163,cust16163@gmail.com,Long-term deposits,4.0
